smiles,homo,lumo,hl
COC(=O)[C@@H]1C[C@]23CCCN4CC[C@@]5(c6ccccc6N(S(=O)(=O)c6ccc(C)cc6)[C@@]15CC2=O)[C@@H]43,-4.95233,-2.21037,2.74196
C[C@@]12C[C@H]3OC(=O)[C@@H]1CO[C@]14C(=O)O[C@]5([C@H]21)[C@@](O)(CC[C@H]1[C@H]4C=CC2=CC=CC(=O)[C@@]21C)C(=O)O[C@@]35C,-5.71033,-3.54466,2.16567
Cc1cccc(C)c1OP1(Oc2c(F)c(F)c(F)c(F)c2F)(Oc2c(F)c(F)c(F)c(F)c2F)SCCCS1,-5.85068,-2.49052,3.36016
Cc1cccc(C)c1OP12(Oc3c(c4ccccc4c4ccccc34)O1)SCCS2,-4.85759,-1.97617,2.88142
COc1ccc2nc3c(cc2c1)CC1(C(=O)N(C)C(=O)N(C)C1=O)[C@@H]1N3[C@H]2CC(C)(C)C[C@]1(C)C2,-4.53181,-2.40437,2.12744
Cc1cc(C)n(Cc2nnc(SCC(=O)c3ccc(Br)cc3)n2-c2ccccc2)n1,-5.37533,-3.04057,2.33476
COC(=O)[C@@H]1COC(c2ccc(C3=N[C@H](C(=O)OC)CO3)cc2)=N1,-5.78511,-2.73146,3.05365
CC1(C)c2cccc(c2)C(C)(C)c2ccc([nH]2)C(C)(C)c2cccc(c2)C(C)(C)c2ccc1[nH]2,-4.6448,-1.29085,3.35395
Cc1ccc([C@@H](CC(=O)NC2CCCCC2)[C]2C(=O)N[CH]N=C2O)cc1,-5.25631,-2.401,2.85531
O=C1/C(=C/c2cccs2)CCc2ccccc21,-5.47042,-3.04351,2.42691
C=CCSc1nnc(-c2cc(OC)c(OC)c(OC)c2)n1/N=C/c1ccc(OC)cc1,-5.00684,-2.81203,2.19481
CCc1c(CC)c(C2=C(c3ccccc3)CC2)c(-c2ccccc2)c(C(=O)OC)c1C(=O)OC,-5.33316,-2.25512,3.07804
CCCCOC(=O)c1ccnc(-c2cc(C(=O)OCCCC)ccn2)c1,-5.97754,-2.89583,3.08171
O=P(CCCCP(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,-6.08223,-2.00743,4.0748
CC(/C=N/c1ccc(Oc2ccc(/N=C/C(C)=C/c3ccccc3)cc2)cc1)=C\c1ccccc1,-4.88107,-2.81077,2.0703
CC(C)(C)c1ccc(N[C@@H](c2ccccc2)[C@@H]2CCCCC2=O)cc1,-4.59304,-1.95423,2.63881
COc1cccc([C@@H]2Nc3c(Br)cc(Br)cc3CN2[C@H]2CC[C@H](O)CC2)c1O,-4.88806,-1.71505,3.17301
COc1cc(Br)c(CCc2cc(OC)c(OC)cc2Br)cc1OC,-4.89905,-1.15152,3.74753
COc1ccc(C2(C3C(=O)c4ccccc4C3=O)C(=O)c3ccccc3C2=O)c(OC)c1OC,-5.02858,-3.08333,1.94525
Cl[C@]12c3c4c5c6c7c3[C@]3(Cl)c8c1c1c9c2c2c%10c%11c%12c%13c%14c%15c%16c%17c%18c%19c%20c%21c(c8c8c%20c%17c(c18)c1c9c%10c%13c%161)[C@]3(Cl)c7c1c3c(c(c7c(c36)[C]([C]5[C@@]%11(Cl)[C@@]42Cl)[C@]%12(Cl)[C@]7%14Cl)[C@@]%15%18Cl)[C@]%19(Cl)[C@]1%21Cl,-6.0022,-4.3148,1.6874
C=C(C)[C@@H]1CC[C@]2(C)[C@@H]1CC[C@]1(C)CC(=O)[C@@]3(C)O[C@H]3C[C@H]12,-5.52085,-2.00257,3.51828
Cc1cccc2c(=O)c3cccc([C@H](C)C(=O)O[C@H]4C(=O)OCC4(C)C)c3oc12,-5.68656,-2.82057,2.86599
CC(C)=C(/C(=C\CS(=O)(=O)c1ccccc1)S(=O)(=O)c1ccccc1)S(=O)(=O)c1ccccc1,-6.51621,-2.82879,3.68742
Cc1ccccc1P(c1ccccc1C)c1ccccc1C(C)(C)C,-5.04982,-1.66509,3.38473
C[Si](C)(OC1=C2CCCC[C@H]2[C@H]2CCCC[C@H]2C(=O)C1)c1ccccc1,-4.89506,-1.69419,3.20087
Cc1cc2cc(c1O)Cc1cc(cc(C)c1O)Cc1ccc(O)c(c1)Cc1cc(ccc1O)C2,-4.82868,-1.57744,3.25124
CSC1(SC)C[C@@H](O)[C@H](NS(=O)(=O)c2ccc(C)cc2)C1,-5.45435,-2.19914,3.25521
O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,-5.66509,-3.73919,1.9259
ClC1=C(Cl)[C@]2(Cl)[C@@H]3CC[C@H]4[C@@H]5C[C@H]([C@H]4CC[C@@H]3[C@@]1(Cl)C2(Cl)Cl)[C@@H]1[C@H]5[C@]2(Cl)C(Cl)=C(Cl)[C@@]1(Cl)C2(Cl)Cl,-6.27497,-2.19613,4.07884
COc1cc(OC)c2c(c1)O[C@@H](Oc1c(-c3ccc(OC)c(OC)c3)oc3cc(OC)cc(OC)c3c1=O)C2=O,-4.91128,-2.33554,2.57574
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O[C@@H]1OC(=O)C[C@H]1N1CCCCC1,-5.33579,-0.97849,4.3573
C[C@H](c1ccccc1)N(Cc1ccccc1)[C@@H]1CCCCC=C[C@@H]1C(=O)OC(C)(C)C,-4.74802,-1.26711,3.48091
C[C@H]1CCC[C@@H](N(Cc2ccccc2)[C@H](C)c2ccccc2)[C@H]1C(=O)OC(C)(C)C,-4.63101,-1.33377,3.29724
c1ccc(CC2(Cc3ccccc3)COCCOc3ccccc3OCCOC2)cc1,-5.27974,-1.18866,4.09108
O[C@@H]1CC[C@H](OCc2ccccc2)[C@@H](C(F)F)O1,-6.0128,-1.51976,4.49304
CC(C)(C)[Si](F)(c1ccc(C(=O)ON2C(=O)CCC2=O)cc1)C(C)(C)C,-6.2068,-2.87417,3.33263
Cc1ccc2oc3c4ccccc4c(=O)oc3c2c1,-5.34529,-2.70087,2.64442
CC(=O)Oc1ccccc1C(=O)O,-6.47141,-2.59526,3.87615
CC1(C)[N][C](c2ccccc2)S[C@]12SCSC2(c1ccccc1)c1ccccc1,-5.15082,-2.34388,2.80694
CC1(C)C(=O)C(C)(C)C12SC[C@@]1(S[C](c3ccccc3)[N][C@]1(C)c1ccccc1)S2,-5.35313,-2.4645,2.88863
CCN1B(c2ccc(B3N(CC)c4ccccc4N3CC)s2)N(CC)c2ccccc21,-4.78083,-1.96422,2.81661
CCN1B(c2ccc(-c3ccc(B4N(CC)c5ccccc5N4CC)s3)s2)N(CC)c2ccccc21,-4.69192,-2.45377,2.23815
CCCCn1c2ccc(F)cc2c(=O)c2cc3c(cc21)c(=O)c1cc(F)ccc1n3CCCC,-4.98239,-3.29452,1.68787
CC(=O)[C@]12O[C@]3(C)O[C@@]1(C)C[C@@]1(O)O[C@]4(C)CC(=O)/C(=C(\C)O)[C@@]34[C@]12C(C)=O,-5.82,-2.66479,3.15521
C[C@@H]1[C@H](c2ccccc2)S[C@H](c2ccccc2)[C@H](C)[C@@H]1c1ccccc1,-5.17838,-1.41284,3.76554
CC(C)(C)OC(=O)C1=C(C(=O)OC(C)(C)C)[C@]2(O)CCCC[C@H]2O1,-5.6308,-1.94448,3.68632
O=C1N=C2C(c3ccccc3)=CC(c3ccccc3)=C[C@]2(c2ccccc2)N1c1ccccc1,-5.41743,-3.50209,1.91534
C[C@H]1CCCC[C@]1(O)[C@H](O)[C@H](CCO)N(Cc1ccccc1)Cc1ccccc1,-5.2961,-1.56263,3.73347
O=C1[C@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H]2CCCN2C(=O)[C@@H]2CCCN12,-5.39059,-1.11758,4.27301
Cc1ccccc1OC[C@H](O)CO,-5.29289,-1.01026,4.28263
COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)C(=O)N1,-5.29462,-2.15839,3.13623
O=C1c2ccccc2[C@@H]2CCCC[C@]12[C@]12C=CC=C[C@H]1[C@H]1CCCCC1=C2O,-4.48092,-2.95312,1.5278
Cn1c(Cl)c(Br)c(Br)c1-c1c(Br)c(Br)c(Cl)n1C,-5.31243,-1.81608,3.49635
COc1ccc2c(c1)CC[C@H]1C[C@]3(C)[C@H](CC[C@H]3OC(C)(C)C)C[C@H]21,-5.07039,-1.04566,4.02473
COC(=O)[C@](CC(=O)N1CCC[C@@H]1C(=O)OCc1ccccc1)(NC(=O)OCc1ccccc1)C(F)(F)F,-5.74656,-1.70233,4.04423
CC1(C)[C@@H](C2SCCCS2)[C@H]1C(O)(c1ccccc1)c1ccccc1,-5.20436,-1.27196,3.9324
C/C(=N\OCCCCCO/N=C(\C)c1ccc2ccccc2c1O)c1ccc2ccccc2c1O,-4.89701,-2.23168,2.66533
COC(=O)Cc1oc2c(C)cc(I)cc2c1[S@@](C)=O,-5.39348,-2.05643,3.33705
c1ccc(CN2CCN3CCN4CCN(Cc5ccccc5)C4=C32)cc1,-3.17259,-1.20414,1.96845
O=c1c2c(O)cccc2oc2cc3c(c(O)c12)[C@H]1C=CO[C@H]1O3,-5.51251,-2.88542,2.62709
COC(=O)[C@H]1Cc2c3c(cc(OC)c2[C@@]1(C)O)[C@]1(C)CCC[C@@](C)(C(=O)OC)[C@H]1CC3,-5.23143,-1.10307,4.12836
CC[C@]1(C(=O)OC)C(=O)Nc2cccc(C(F)(F)F)c2C[C@H]1c1ccc(OC)cc1,-5.37625,-2.12342,3.25283
C[C@H]1CC(=O)[C@]2(C[C@@H](O[Si](C)(C)C(C)(C)C)[C@@H](C)[C@H]2O)S([O])([O])O1,-6.15922,-2.33411,3.82511
N#C[C@@H]1c2ccccc2C[C@@H]2C(=O)OC(=O)[C@@H]21,-6.77314,-2.38648,4.38666
CCOC(OCC)C1=C(C=O)S/C(=C2/SC(C=O)=C(C(OCC)OCC)S2)S1,-4.30154,-3.14457,1.15697
CCOC(=O)[C](c1c(F)c(F)c(C#N)c(F)c1F)[PH](c1ccccc1)(c1ccccc1)c1ccccc1,-5.11413,-2.56664,2.54749
COC(=O)[C@]1(C#N)[C@@H](c2ccccc2)N(C)[C@@H](c2ccccc2)[C@]1(C#N)C(=O)OC,-5.7458,-2.19233,3.55347
COC(=O)[C@@]1(C#N)[C@@H](c2ccccc2)N(c2ccccc2)[C@H](c2ccccc2)[C@]1(C#N)C(=O)OC,-5.05903,-2.07141,2.98762
CC(C)[C@@H]1[C@H](Sc2ccccc2)[C@@]1(Sc1ccccc1)S(=O)(=O)c1ccccc1,-5.06233,-2.27643,2.7859
CC(C)[C@H]1[C@@H](S(=O)(=O)c2ccccc2)C1(S(=O)(=O)c1ccccc1)S(=O)(=O)c1ccccc1,-6.62991,-2.47032,4.15959
FC1(F)CSC2=C(SC1)SC(=C1SC=CS1)S2,-4.36147,-2.32509,2.03638
CC(=O)N[C@H]1C=C(COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,-5.90735,-1.73096,4.17639
c1cc(-c2nnc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)o2)cc(-n2c3ccccc3c3ccccc32)c1,-5.12667,-2.97673,2.14994
CC(C)(C)OC(=O)[C@]1(CCNS(=O)(=O)c2ccccc2C(F)(F)F)Cc2ccccc2C1=O,-5.88819,-2.87265,3.01554
CCO[C@H]1[C](C2=C3[CH]C=CC=C3c3ccccc32)[C](c2ccccc2)[N]C1(C)C,-5.5097,-3.17757,2.33213
COc1cccc(C2OCCCO2)c1O,-5.05611,-1.007,4.04911
Cc1ccc(N2C(=O)C[C@@H](c3ccccc3Br)C3=C2CC(C)(C)CC3=O)cc1,-5.38679,-2.47475,2.91204
CC(C)N(c1sc2sc(=S)sc2c1N(C(C)C)C(C)C)C(C)C,-4.52978,-2.43118,2.0986
COC1=C[CH]C2=C([C]3c4cc5ccccc5cc4-c4cc5ccccc5cc43)c3ccc(OC)cc3C2=C1,-4.54205,-3.14395,1.3981
FC1(F)CSC2=C(SC1)SC(=C1SC3=C(SCCS3)S1)S2,-4.38948,-2.33005,2.05943
CCOC(=O)C1(C(=O)OCC)[C@@H](c2ccccc2Br)[C@H]([N+](=O)[O-])[C@H](c2ccccc2)C[C@H]1O,-6.07816,-2.81016,3.268
FC(F)(F)C1(C(F)(F)F)OP23(OC[C@H]4CCC[C@@H]4O2)OC(C(F)(F)F)(C(F)(F)F)C3=C1c1ccccc1,-6.56647,-2.91031,3.65616
Cc1ccc(-c2nnc([C@]3(C)CCC[C@]4(C)c5ccc(C(C)C)cc5CC[C@H]43)o2)cc1,-5.56896,-2.20831,3.36065
COC(=O)[C@@H]1Cc2ccc(cc2)OC[C@@H]2O[C@H]2CCC[C@@H](C)C(=O)CC(=O)N1,-5.62235,-1.98087,3.64148
CC[C@@H]1O[C@H]2C[C@@H]([C@H](O)C#C[Si](C)(C)C)O[C@H]2C/C=C\C[C@H]1Br,-5.73387,-1.77935,3.95452
C[Si](C)(C)[C@@]12[C]3[C](c4ccccc41)c1ccccc1[C@@]3([Si](C)(C)C)c1ccccc12,-4.9144,-1.95434,2.96006
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,-5.74044,-1.74082,3.99962
COc1cc(OC)c(OC)c(C(=O)[C@]2(C)[C@@H](C)CC=C3[C@H]2CCCC3(C)C)c1OC,-4.94883,-1.80358,3.14525
CO[C@@H]([C@@H]1CCCN1C(=O)OC(C)(C)C)[C@@H](C)C(=O)N[C@H](Cc1ccccc1)c1nccs1,-5.30235,-1.90367,3.39868
CC1=C2Oc3ccccc3[C@H]2C(c2cc3ccccc3o2)(c2cc3ccccc3o2)Cc2c1oc1ccccc21,-4.68364,-2.00202,2.68162
c1ccc(-n2c3ccsc3c3sccc32)cc1,-4.84495,-1.76317,3.08178
C=CC(C)(C)[C@]1(C(=O)OC)CC[C@@H](C)C[C@H]1OC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,-6.48892,-4.04697,2.44195
CC(=O)OC[C@@H](OC(C)=O)[C@H](OC(C)=O)C(OC(C)=O)[C@@H](OC(C)=O)[C@@H](COC(C)=O)OC(C)=O,-6.38521,-1.42199,4.96322
CC(C)[C@@H]([C@H](C#N)Cc1ccccc1)N(Cc1ccccc1)Cc1ccccc1,-5.2363,-1.55679,3.67951
N#Cc1c(-c2ccccc2)cc(-c2ccccc2)nc1Sc1nc(-c2ccccc2)cc(-c2ccccc2)c1C#N,-5.75101,-3.1044,2.64661
C1=CC2(C=CC13O[C@@H](c1ccccc1)[C@H](c1ccccc1)O3)O[C@@H](c1ccccc1)[C@H](c1ccccc1)O2,-5.76443,-1.97581,3.78862
COc1cc2c(c(OC)c1)B(O)OC2,-5.27648,-1.23267,4.04381
CC1=C(C)C[C@H]2C(=O)C=C[C@@H]2C1,-5.43964,-2.46266,2.97698
C[C@H]1[C@@H]2C(=O)C(Cl)(Cl)[C@@H]2C=C[C@H]2[C@@H]1C(=O)C2(Cl)Cl,-6.31287,-3.35086,2.96201
O=C1CCCCCCCCCCCC(=O)N(Cc2ccccc2)C(=O)N1,-5.6302,-2.23713,3.39307
Cc1ccc([S@](=O)C[C@@H]2CCC3(CC[C@@H](C[S@@](=O)c4ccc(C)cc4)O3)O2)cc1,-5.24283,-1.61028,3.63255
CC(C)(C)OC(=O)N1C[C@@](O)(c2ccccc2)[C@@H]1Cc1ccccc1,-5.78826,-1.35802,4.43024
CC(C)(C)OC(=O)[C@]1(Cc2ccccc2)CC[C@@H](C(C)(C)C)CCC1=O,-5.59595,-2.06834,3.52761
COc1ccc([C@@H]2c3c(ccc4ccccc34)O[C@]23C(=O)C=Cc2ccccc23)cc1,-4.88891,-3.13678,1.75213
c1ccc(-c2cc(Oc3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc(-c3ccccn3)n2)nc1,-5.76179,-2.59185,3.16994
COC(=O)C[C@@H](C)[C@](C#N)(c1ccc(OC)cc1)N(C)[C@H]1COC(C)(C)O[C@H]1c1ccccc1,-5.03635,-1.53632,3.50003
O=C1C=CC(=O)[C@@H]2C1=C[C@H](c1ccc(Cl)cc1)[C@]1(/C=C/c3ccc(Cl)cc3)C(=O)C=CC(=O)[C@H]21,-5.88339,-4.10447,1.77892
CC(C)(C)Cc1cc(CC(C)(C)C)cc(CC(C)(C)C)c1,-5.7229,-1.04914,4.67376
O=[S@]1CCCS[C@@H]1c1ccccc1,-5.33014,-1.64959,3.68055
C[C@@H](NC(=O)[C@@H](Cc1ccccc1)[C@H](C)/C=C/CCOCc1ccccc1)c1ccccc1,-5.56825,-1.35554,4.21271
COc1cc2c(cc1OC)[C@H]1N(CC2)C(=O)c2ccccc2[C@@]12OC(=O)c1ccccc1C2=O,-5.22838,-3.45815,1.77023
COc1cc2c(cc1OC)[C@@]1(C)N(CC2)C(=O)c2ccccc2[C@]12OC(=O)c1ccccc1C2=O,-5.15982,-3.33988,1.81994
CC1(C)OB([C@@H]2CCCC(=O)[C@@H]2[C@@H](O)c2ccccc2)OC1(C)C,-5.57362,-1.90014,3.67348
COC(=O)[C@@](C)(F)[C@H]1NC(=O)[C@@H]1[C@@H](C)O[Si](C)(C)C(C)(C)C,-5.9416,-1.55908,4.38252
C[C@@]12CC[C@H]3[C@]4(C)CCC[C@@](C)(C(=O)O)[C@H]4C[C@@H](O)[C@]3(CC(=O)O1)C2,-5.81258,-1.37539,4.43719
COC(=O)[C@]1(NC(=O)c2ccccc2)[C@H]2C=C[C@H](CC2)[C@H]1[C@H]1COC(C)(C)O1,-5.67403,-1.97292,3.70111
N#C/C=C1\CC(CO)(CO)C\C1=C/C#N,-6.62868,-4.02338,2.6053
COC(=O)[C@]1(NC(=O)c2ccccc2)CC=CC[C@H]1[C@H]1COC(C)(C)O1,-5.51063,-1.92412,3.58651
CC1=CC(=O)[C@]2(C)[C@@H]3C=C[C@@H](C3)[C@@H]2C1=O,-5.73295,-3.51606,2.21689
O=C(Cc1ccccc1)C1SCCCS1,-5.28359,-2.03427,3.24932
O=[S@]1CCCS[C@@H]1C1=CC=C[C@H](O)[C@@H]1O,-5.43693,-2.57382,2.86311
CC(=O)O[C@H](C(=O)O[C@H](C(n1nc(C)cc1C)n1nc(C)cc1C)C(C)(C)C)c1ccccc1,-5.5956,-1.70665,3.88895
CCCCCCCCCCOc1ccc(-c2nnc(-c3ccc([N+](=O)[O-])cc3)s2)cc1,-5.62091,-3.66536,1.95555
CCN(CCOCc1ccc(C(=O)c2ccccc2)cc1)c1ccc([N][N]c2ccc([N+](=O)[O-])cc2)cc1,-5.16932,-3.55281,1.61651
Cc1ccc(C)n1-c1cccc(N)n1,-4.48434,-1.76622,2.71812
CCOC(=O)[C@H]1[C@@]2(C(=O)OCC)CCCCC2=NN(C(=O)Nc2ccccc2)[C@@]1(O)c1ccc([N+](=O)[O-])cc1,-5.44537,-3.44776,1.99761
Cc1c(C(=O)N(Cc2ccccc2)c2ccccc2)cccc1N(C)C(=O)c1cccc([N+](=O)[O-])c1C,-5.8254,-3.30259,2.52281
COc1ccc(CN2CC(=O)N(Cc3ccc(OC)cc3)[C@@H](C(C)C)C2=O)cc1,-5.38503,-1.37251,4.01252
COSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-6.40012,-4.11095,2.28917
COc1ccc(CN2C(=O)[C@@H](C)N(Cc3ccc(OC)cc3)C(=O)[C@@H]2C(C)C)cc1,-5.37752,-1.38388,3.99364
O=[S@]1CCS[C@@H]1c1ccccc1,-5.5457,-1.85403,3.69167
C[C@H]1C=C[C@H]2OC(=O)C[C@@]2(C)[C@@H]1CO[Si](C)(C)C(C)(C)C,-6.02114,-1.2688,4.75234
CO[C@H]1C=C(O[Si](C)(C)C(C)(C)C)C[C@@]2(C#N)CCCC[C@@]12[N+](=O)[O-],-5.88858,-3.10768,2.7809
CC1(C)[C@]2(C(=O)N3C=CC(c4ccccc4)=C[C@@H]3c3ccccc3)CC[C@@]1(C)C(=O)S2,-5.21604,-2.51414,2.7019
CC[C@@]1([C@H](C)[C@](C)(O)c2ccccc2)OC[C@@H](c2ccccc2)N1S(=O)(=O)c1ccc(C)cc1,-5.77543,-2.06497,3.71046
C=C1C[C@@](c2ccccc2)([C@]2(C)OC[C@@H](c3ccccc3)N2S(=O)(=O)c2ccc(C)cc2)OC1=O,-5.87025,-2.2366,3.63365
C/C=C/C1=CC(=O)[C@H](O)[C@H]1O,-5.80752,-3.17811,2.62941
CC1(C)OC[C@H]([C@H]2O[C@@H]3OC(C)(C)O[C@@H]3[C@H]2O[S]([O])C2CCCCC2)O1,-5.57894,-1.4197,4.15924
COc1ccc([C@@H](CS(=O)(=O)c2ccccc2)[C@@H](C)c2ccccc2[S@@](=O)c2ccc(C)cc2)cc1,-5.21288,-2.1347,3.07818
C[S@@](=O)CC1=CC=C[C@H](O)[C@@H]1O,-5.29586,-2.40047,2.89539
O=S1(=O)c2ccccc2-n2nncc2[C@@H]2CCCN21,-6.20738,-2.58693,3.62045
COc1ccc(-c2cnc(-c3ccc(OC)cc3)c(-c3ccc(OC)cc3)c2)cc1,-4.83232,-1.92614,2.90618
C[Si]1(C)S[Si](C)([Si]2(C)S[Si](C)(C)[Si](C)(C)S2)S[Si]1(C)C,-5.26235,-1.13494,4.12741
O=C(N[C@@H]1CN(S(=O)(=O)c2ccccc2)CC=C1c1ccccc1)c1ccc(F)cc1,-5.71564,-2.26802,3.44762
N#CC(C#N)=C1C[C@@H]2CC[C@H]1C/C2=C\c1ccc2ccc3cccc4ccc1c2c34,-5.17553,-3.16475,2.01078
CN(C)c1ccc(N2C[C@@H]3C[C@H]2CN3Cc2ccc(C#N)c3ccccc23)cc1,-3.99724,-2.74852,1.24872
O=C1[C@@H](c2ccccc2)[C@H](c2cn(Cc3ccccc3)c3ccccc23)C(=O)N1C1CCCCC1,-5.05823,-1.75062,3.30761
COc1ccccc1[C@@H]1C(=O)NC(=O)[C@H]1c1cn(Cc2ccccc2)c2ccccc12,-5.03937,-1.65819,3.38118
Cc1ccc([S@](=O)[C@@]23C(=O)CC[C@@H]2[C@@H]3P(=O)(OC(C)C)OC(C)C)cc1,-5.54692,-2.14051,3.40641
O=C1CCCC[C@H]1[C@@H](O)c1c(F)c(F)c(F)c(F)c1F,-6.08622,-2.34578,3.74044
COc1cc(CCCc2cc(OC)c(C)cc2OC)c(OC)cc1C,-4.52122,-0.98602,3.5352
c1ccc(OCCOc2ccccc2CSc2nc3ccccc3s2)c(CSc2nc3ccccc3s2)c1,-5.34944,-2.0728,3.27664
CCOC(=O)C1=C(C)NC2=C(C(=O)CCC2)[C@@H]1c1cc(OC)c(OC)c(OC)c1,-4.90431,-2.46317,2.44114
COc1cccc(C(=O)CN2C(C(=O)c3cccc(OC)c3)=C(O)c3ccccc3S2(=O)=O)c1,-5.58593,-3.32842,2.25751
S=c1sc2c(s1)SCc1ccccc1CS2,-5.27576,-2.71537,2.56039
CCCC[C@H](CN(C=O)OCc1ccccc1)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,-5.65677,-1.41179,4.24498
COc1ccc(/C=N/c2ccc(Cl)cc2)cc1OC,-5.11622,-2.47835,2.63787
CCOC(=O)[C@H]1C(=O)C=C([C]2C(=O)O[N]N2c2ccccc2)C[C@@H]1c1ccc2c(c1)OCO2,-5.19302,-3.44653,1.74649
C=C[C@@H]1[C@@H](O)CCC[C@@H]1C(C)=O,-5.44502,-1.56076,3.88426
COC(=O)/C=C1\C[C@@]2(C)OCC[C@H]2O1,-5.60342,-1.63603,3.96739
Cc1cc(C(c2ccccc2)c2cc(C)c(O)cc2C(C)C)c(C(C)C)cc1O,-4.996,-1.35077,3.64523
Cc1ccc(Nc2ncccc2[N+](=O)[O-])cc1,-5.3304,-3.6093,1.7211
CC(=O)CC(=O)Nc1ccccc1C,-5.36267,-2.39145,2.97122
CC1=Cc2c(C)ccc(C)c2[C@@H]1[C@@H]1C(C)=Cc2c(C)ccc(C)c21,-4.91592,-1.5751,3.34082
COc1cc(OC)c([CH][N][N][CH]c2c(OC)cc(OC)cc2OC)c(OC)c1,-4.23769,-1.94242,2.29527
CC(C)(C)[C](O[Si](C)(C)C)[P]C[P][C](O[Si](C)(C)C)C(C)(C)C,-4.93983,-1.95421,2.98562
CO[C@@H]1O[C@@H]2CO[C@H](c3ccccc3)O[C@@H]2[C@H](c2cccc(C)c2)[C@H]1OC(=O)c1ccc(Br)cc1,-5.90234,-2.44033,3.46201
CN1/C(=C/N=C2\C(=O)c3cccnc3-c3ncccc32)[C@H]2C[C@@H]3C[C@H](C2)C[C@H]1C3,-4.80858,-3.12403,1.68455
NS(=O)(=O)c1nn2cc(-c3ccc(Cl)cc3)nc2s1,-5.64857,-3.07231,2.57626
CC(=O)O[C@]1(C)CC/C=C(\C)CCC[C@@H](C)[C@@H]2O[C@H]1C[C@@H]1[C@H]2OC(=O)[C@]12CC[N][N]2,-5.81881,-2.60255,3.21626
C=C[C@@H](COC(=O)Nc1ccccc1)[C@@H]1CCCN1C(=O)OC(C)(C)C,-5.44203,-1.22286,4.21917
S=C(Nc1ccccc1)N1CCOCC1,-4.8626,-1.73182,3.13078
CN1C(=O)N(C)[C@]23NC(=O)N[C@]2(OCCO3)C1=O,-6.30687,-2.12372,4.18315
CC1=C[C@@H]2CCOC(=O)[C@@H]2C[C@@H]1C,-5.92888,-1.11253,4.81635
COc1cc(NC(C)=O)c(C(=O)c2[nH]c3ccccc3c2Sc2ccccc2)cc1C(=O)O,-5.14482,-3.25176,1.89306
CC(C)(C)[C@@H]1OC(=O)[C@H](Cc2ccc(S(C)(=O)=O)cc2)N1C(=O)OCc1ccccc1,-6.23912,-2.18183,4.05729
CC(C)(C)CC(C)(C)N1SC(C(F)(F)F)(C(F)(F)F)[C@@H]2[C@H]3CC[C@H](C3)[C@@H]21,-4.58773,-1.25544,3.33229
Cc1c(C)c(C#Cc2ccccc2)p(-c2ccccc2)c1C#Cc1ccccc1,-4.73746,-2.90062,1.83684
CCOC(=O)NN(C(=O)OCC)c1c(N(NC(=O)OCC)C(=O)OCC)n(C)c2ccccc12,-5.13052,-1.60691,3.52361
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2ccc(N(c3ccccc3)c3ccccc3)cc2)c([N+](=O)[O-])c1,-5.04956,-4.14419,0.90537
C[C@@H](c1ccccc1)N1C(=S)N(c2ccc(C#N)c(Cl)c2)C(=O)[C@H](Cc2ccc(Cl)cc2)[C@@H]1C,-5.34728,-2.71053,2.63675
COC(=O)[C@@H]1CC[C@@H]2[C@@H](C=C[C@H]3CC(C(=O)OC)(C(=O)OC)CC[C@]32C)C1,-5.90441,-1.32483,4.57958
C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](c3ccc(F)cc3)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,-5.65586,-1.42027,4.23559
C[Si]1(C)[C@@]2(c3ccccc3)C(c3ccccc3)=C(c3ccccc3)[C@]1(c1ccccc1)C(C#N)(C#N)C2(C#N)C#N,-6.24251,-2.41126,3.83125
COC(=O)C1=C(C(=O)OC)SC(=C2SC3=C(COc4ccc5ccccc5c4-c4c(ccc5ccccc45)OC3)S2)S1,-4.42983,-2.8859,1.54393
COc1ccc(OC)c(-n2cc(C(F)F)nn2)c1,-5.39551,-2.19084,3.20467
Brc1ccc(C#C[C@H](C2CCCCC2)N(Cc2ccccc2)Cc2ccccc2)cc1,-5.15443,-2.03842,3.11601
C/C=C/c1cc(OC)c(O[C@@H](C)[C@@H](OC(C)=O)c2cc(OC)c(OC(C)=O)c(OC)c2)c(OC)c1,-4.87709,-1.70387,3.17322
Oc1cnccc1/C=N/n1ccnc1,-5.9237,-3.22303,2.70067
COC(=O)C1(C(=O)OC)CC[C@]2(C)[C@H](C=C[C@@]3(C)CC(C(=O)OC)(C(=O)OC)CC[C@H]32)C1,-5.83863,-1.32507,4.51356
