smiles,mp
CCOCc1nc2c(N)nc3cc(-c4ccccc4)ccc3c2n1CC(C)(C)NS(C)(=O)=O,240.5
CCOCc1nc2c(N)nc3cc(-c4ccccc4)ccc3c2n1CC(C)(C)NC(=O)NC1CCCCC1,154
O=C1CCCN1CCCn1cnc2cnc3cc(-c4ccccc4)ccc3c21,139.5
Nc1nc2cc(-c3ccccc3)ccc2c2c1ncn2CCCN1CCCC1=O,202.5
CCOCc1nc2c(N)nc3cc(-c4ccccc4)ccc3c2n1CCCN1CCCC1=O,201
COCCc1nc2c(N)nc3cc(-c4ccccc4)ccc3c2n1CCCN1CCCC1=O,189
CCOCc1nc2c(N)nc3cc(-c4cccnc4)ccc3c2n1CC(C)(C)OCCS(C)(=O)=O,203
CCOCc1nc2c(N)nc3cc(-c4cncc(OC)c4)ccc3c2n1CC(C)(C)OCCS(C)(=O)=O,187
CCOCc1nc2c(N)nc3cc(Br)ccc3c2n1CCCC(C)(C)S(N)(=O)=O,193
CCOCc1nc2c(N)nc3cc(-c4ccccc4)ccc3c2n1CCCC(C)(C)S(N)(=O)=O,207.5
CCOCc1nc2c(N)nc3cc(-c4cccnc4)ccc3c2n1CCCCS(N)(=O)=O,250.8
CCOCc1nc2c(N)nc3cc(-c4cccnc4)ccc3c2n1CCCCC(C)(C)S(N)(=O)=O,159.5
CCOCc1nc2c(N)nc3cc(-c4cccnc4)ccc3c2n1CCNC(=O)C(C)C,214
CCOCc1nc2c(N)nc3cc(-c4cccnc4)ccc3c2n1CCNS(C)(=O)=O,234
CCOCc1nc2c(N)nc3cc(-c4cccnc4)ccc3c2n1CCNC(=O)NC(C)C,195
CCCCc1nc2c(N)nc3cc(-c4cccnc4)ccc3c2n1CCNC(=O)C(C)C,229
CCCCc1nc2c(N)nc3cc(-c4cccnc4)ccc3c2n1CCNC(=O)NC(C)C,240.5
CCc1nc2cnc3cc(Br)ccc3c2n1CC1CCN(C(=O)OC(C)(C)C)CC1,208.5
CCc1nc2c(N)nc3cc(Br)ccc3c2n1CC1CCN(C(=O)OC(C)(C)C)CC1,131.5
CCc1nc2c(N)nc3cc(-c4cccnc4)ccc3c2n1CC1CCN(C(=O)OC(C)(C)C)CC1,230
CCCc1nc2cnc3cc(Br)ccc3c2n1CC1CCN(C(=O)OC(C)(C)C)CC1,215.5
CCCc1nc2c(N)nc3cc(Br)ccc3c2n1CC1CCN(C(=O)OC(C)(C)C)CC1,135.5
CCOCc1nc2cnc3cc(Br)ccc3c2n1CCN1CCN(C(=O)OC(C)(C)C)CC1,141.5
CCOCc1nc2c(N)nc3cc(-c4cccnc4)ccc3c2n1CCN1CCNCC1,209.5
CCCc1nc2c(N)nc3cc(-c4cncc(CO)c4)ccc3c2n1CC(C)(C)O,225.5
CC(C)Cn1cnc2c(N)nc3ccc(CCc4ccncc4)cc3c21,222.5
CC(C)Cn1cnc2c(N)nc3ccc(CCCCc4ccccc4)cc3c21,176.5
CC(C)Cn1cnc2c(N)nc3cc(Br)ccc3c21,219
CC(C)Cn1cnc2c(N)nc3cc(CCc4ccccc4)ccc3c21,172.5
CCOCc1nc2c(N)nc3cc(-n4cccn4)ccc3c2n1CCCOC,159.5
CCOCc1nc2c(N)nc3cc(-n4ccnc4)ccc3c2n1CCCOC,168.2
CCOCc1nc2c(N)nc3cc(-c4ccc(-c5ccc6c(c5)nc(N)c5nc(COCC)n(CC(C)(C)O)c56)cc4)ccc3c2n1CC(C)(C)O,326.5
CCOCc1nc2c(N)nc3cc(Br)ccc3c2n1CC1CCOCC1,187
CC(C)Cn1cnc2c(N)nc3ccc(-n4cccc4)cc3c21,229.5
CC(C)Cn1cnc2c(N)nc3cccc(-c4ccccc4)c3c21,264
CCCOc1ccc(-c2cccc3nc(N)c4ncn(CC(C)C)c4c23)cc1,181.5
CC1(C)OC[C@@H](CNc2c([N+](=O)[O-])cnc3cc(Br)ccc23)O1,136.5
CCOCc1nc2cnc3cc(Br)ccc3c2n1C[C@@H]1COC(C)(C)O1,90.5
CCOCc1nc2c(N)nc3cc(-c4cccnc4)ccc3c2n1C[C@@H]1COC(C)(C)O1,155.5
CCOCc1nc2c(N)nc3cc(-c4cccnc4)ccc3c2n1Cc1ccc(CN)cc1,212.2
CCOCc1nc2c(N)nc3cc(-c4cccnc4)ccc3c2n1Cc1ccc(CNS(C)(=O)=O)cc1,228.5
CCOCc1nc2c(N)nc3cc(Br)ccc3c2n1CC1CCN(C(=O)N2CCOCC2)CC1,198.5
CCOCc1nc2c(N)nc3cc(Br)ccc3c2n1CCCCNC(=O)NC(C)C,211
COCCOCCOCc1c(Br)c(Br)c(Br)c(Br)c1Br,83
C=COc1ccc(C(=O)c2ccccc2)cc1,58
CSc1ncc2cc(Cc3ccccc3)oc2n1,70.6
CSc1nc2sccc2c(=O)[nH]1,233.3
CSc1nc(Cl)c2ccsc2n1,106.2
Clc1ccc(-c2[nH]nc(C3=CCN4CCC[C@H]4C3)c2-c2ccncc2)cc1,211.5
CCn1cnc2c(Nc3cccc(Cl)c3)nc(NCCN)nc21,79.5
CCn1cnc2c(Nc3cccc(Cl)c3)nc(Cl)nc21,127.5
CC(C)n1cnc2c(Nc3cccc(Cl)c3)nc(NCCN)nc21,55.5
CC(C)n1cnc2c(Nc3cccc(Cl)c3)nc(Cl)nc21,128.5
CCn1cnc2c(Nc3cccc(C(F)(F)F)c3)nc(NCCCO)nc21,136.5
FC(F)(F)c1cccc(Nc2nc(Cl)nc3nc[nH]c23)c1,249
CCn1cnc2c(Nc3cccc(C(F)(F)F)c3)nc(Cl)nc21,129.5
CCn1cnc2c(Nc3cccc(Cl)c3)nc(N3CCC[C@@H]3CN)nc21,127.5
Fc1cccc(Nc2nc(Cl)nc3nc[nH]c23)c1,250
CCn1cnc2c(Nc3cccc(F)c3)nc(Cl)nc21,136
CCn1cnc2c(Nc3cccc(F)c3)nc(NCCO)nc21,184
CC(C)n1cnc2c(Nc3cccc(F)c3)nc(NCCO)nc21,142
CCn1cnc2c(Nc3cccc(C#N)c3)nc(Cl)nc21,189
CC(C)n1cnc2c(Nc3ccc(F)cc3)nc(Cl)nc21,154
O=[N+]([O-])c1ccc(Nc2nc(Cl)nc3nc[nH]c23)cc1,270
CC(C)n1cnc2c(Nc3ccc([N+](=O)[O-])cc3)nc(Cl)nc21,260
CCn1cnc2c(Nc3ccc(C(F)(F)F)cc3)nc(NCCO)nc21,191.5
CCOC(=O)c1nc(NCC(c2ccccc2)c2ccccc2)c2nc[nH]c2n1,200
C=Cc1nc2cc(Br)ccc2o1,55.5
C=Cc1nc2cc(-c3ccc(C#N)cc3)ccc2o1,143.5
Cc1ccc(-c2nc(CI)c(C)o2)cc1,104.5
Cc1cccc(-c2nc(CI)c(C)o2)c1,32
Fc1ccc(-c2nc(CI)co2)cc1,101
Cc1ccc(-c2c(Cl)nc3ncnn3c2Cl)c(F)c1,152
Cc1ccc(-c2c(Cl)nc3ncnn3c2NC(C)C)c(F)c1,121
COc1nc2ncnn2c(N2CCC(C)CC2)c1-c1ccc(C)cc1F,201
COc1cc(OC)c(-c2cc3ccccc3s2)cc1C=O,135
O=C(O)c1ccc(C(=O)/C=C/c2ccc(-c3cncnc3)cc2)cc1,260
O=C(O)c1ccc(C(=O)/C=C/c2ccc(-c3nccs3)cc2)cc1,233.5
COc1cc(OC)c(-c2cccs2)cc1C=O,125.5
COc1cc(OC)c(-c2cccs2)cc1/C=C/C(=O)c1ccc(C(=O)O)cc1,214.5
COc1cc(/C=C/C(=O)c2ccc(C(=O)O)cc2)cc(-c2cccs2)c1OC,231
COc1cc(/C=C/C(=O)c2ccc(NS(C)(=O)=O)cc2)cc(-c2cccs2)c1OC,73
CCOC(=O)CNC(=O)Nc1ccc(C(=O)/C=C/c2ccc(-c3cccs3)cc2)cc1,210.5
CCOC(=O)CNC(=O)N(C(=O)NCC(=O)OCC)c1ccc(C(=O)/C=C/c2cc(OC)c(OC)c(-c3cccs3)c2)cc1,84.5
O=C(O)c1ccc(/C=C/C(=O)c2ccc(-c3cccs3)cc2)cc1,262.5
COc1cc(-c2cccs2)ccc1C(=O)/C=C/c1ccc(C(=O)O)cc1,194
O=C(O)c1ccc(C(=O)/C=C/c2ccc(N3CCCC3)c(-c3cccs3)c2)cc1,213
O=C(O)c1ccc(C(=O)/C=C/c2ccc(F)c(-c3cccs3)c2)cc1,243
CC(=O)c1ccc(SCC(=O)O)cc1,152
COCCOCCOc1cc(OC)c(-c2cccs2)cc1/C=C/C(=O)c1ccc(C(=O)O)cc1,145.5
O=C(O)c1ccc(C(=O)/C=C/c2ccc(-c3cccs3)cc2F)cc1,260
COc1cc(OC)c(-c2cncnc2)cc1/C=C/C(=O)c1ccc(C(=O)O)cc1,260
COc1cc(OCC2CC2)c(/C=C/C(=O)c2ccc(C(=O)O)cc2)cc1-c1cccs1,189
COc1cc(OC)c(-c2c(C)noc2C)cc1/C=C/C(=O)c1ccc(C(=O)O)cc1,260
COc1ccc(/C=C/C(=O)c2ccc(C(=O)O)cc2)c(-c2cccs2)c1,210
COc1cc(OC)c(-c2cccs2)cc1/C=C/C(=O)c1ccccc1C(=O)O,197
COc1cc(OC)c(-c2cc3ccccc3n2C(=O)OC(C)(C)C)cc1/C=C/C(=O)c1ccc(C(=O)O)cc1,182.5
COc1cc(-c2cccs2)cc(OC)c1C=O,169
COc1cc(-c2cccs2)cc(OC)c1/C=C/C(=O)c1ccc(C(=O)O)cc1,257
COc1ncc(-c2cc(/C=C/C(=O)c3ccc(C(=O)O)cc3)c(OC)cc2OC)c(OC)n1,204
COc1ccc(/C=C/C(=O)c2ccc(C(=O)O)cc2)cc1-c1cccs1,219.5
COc1cc(OC)c(-c2cccs2)cc1/C=C/C(=O)c1cccc(C(=O)O)c1,180.5
COc1ccc(-c2cccs2)cc1/C=C/C(=O)c1ccc(C(=O)O)cc1,195.5
COc1cc(OC(C)(C)C(=O)O)c(-c2cccs2)cc1C=O,183.5
COc1cc(OC(C)(C)C(=O)O)c(-c2cccs2)cc1/C=C/C(=O)c1ccc(C(=O)O)cc1,136
COc1ccc(/C=C/C(=O)c2ccccc2C(=O)O)cc1-c1cccs1,80
COCCOCCOc1cc(OC)c(/C=C/C(=O)c2ccc(C(=O)O)cc2)cc1-c1cccs1,174.5
COc1cc(OCC(CO)CO)c(-c2cccs2)cc1C=O,144.5
COc1cc(OCC(CO)CO)c(-c2cccs2)cc1/C=C/C(=O)c1ccc(C(=O)O)cc1,200
COc1cc(OC)c(-c2ccc(C(=O)O)s2)cc1/C=C/C(=O)c1ccc(C(=O)O)cc1,260
CCOc1cc(OC)c(/C=C/C(=O)c2ccc(C(=O)O)cc2)cc1-c1cccs1,211
COc1cc(OC)c(-c2nccs2)cc1/C=C/C(=O)c1ccc(C(=O)O)cc1,260
COc1cc(OC)c(-c2cccn2C(=O)OC(C)(C)C)cc1/C=C/C(=O)c1ccc(C(=O)O)cc1,206
COc1cc(OC(C)(C)C(=O)O)c(C=O)cc1-c1cccs1,187.5
COc1cc(OC(C)(C)C(=O)O)c(/C=C/C(=O)c2ccc(C(=O)O)cc2)cc1-c1cccs1,224
COc1cc(OC)c(-c2cc3ccccc3[nH]2)cc1/C=C/C(=O)c1ccc(C(=O)O)cc1,211
O=C(O)c1ccc(C(=O)/C=C/c2cc(-c3cccs3)ccc2N2CCCC2)cc1,208.5
COc1cc(OCC(CO)CO)c(/C=C/C(=O)c2ccc(C(=O)O)cc2)cc1-c1cccs1,219.5
COc1cc(OCC(=O)N(C)C)c(/C=C/C(=O)c2ccc(C(=O)O)cc2)cc1-c1cccs1,197.5
COCCOCCOCCOc1cc(OC)c(-c2cccs2)cc1/C=C/C(=O)c1ccc(C(=O)O)cc1,137.5
COc1cc(OCC(=O)N2CCOCC2)c(/C=C/C(=O)c2ccc(C(=O)O)cc2)cc1-c1cccs1,232
COc1cc(OC)c(-c2cn[nH]c2)cc1/C=C/C(=O)c1ccc(C(=O)O)cc1,250
COc1cc(OC)c(-c2nc3cccnc3[nH]2)cc1/C=C/C(=O)c1ccc(C(=O)O)cc1,223
COc1cc(OCCN2CCOCC2)c(/C=C/C(=O)c2ccc(S(N)(=O)=O)cc2)cc1-c1cccs1,187
COc1cc(OC(C)(C)C(=O)O)c(/C=C/C(=O)c2ccc(S(N)(=O)=O)cc2)cc1-c1cccs1,164.5
COc1cc(OC)c(-c2cc3ccccc3n2C(=O)OC(C)(C)C)cc1/C=C/C(=O)c1ccc(S(N)(=O)=O)cc1,121
COc1cc(OC)c(-c2cc3ccccc3[nH]2)cc1/C=C/C(=O)c1ccc(S(N)(=O)=O)cc1,186
COc1cc(OCCCN2CCOCC2)c(/C=C/C(=O)c2ccc(S(N)(=O)=O)cc2)cc1-c1cccs1,194.5
COc1cc(OCC(CO)CO)c(/C=C/C(=O)c2ccc(S(N)(=O)=O)cc2)cc1-c1cccs1,123.5
COc1cc(OC)c(-c2cc3ccccc3s2)cc1/C=C/C(=O)c1ccc(C(=O)NCC(F)(F)F)cc1,216
COc1cc(OCCN2CCOCC2)c(/C=C/C(=O)c2ccc(C(N)=O)cc2)cc1-c1cccs1,183.5
COc1cc(OC)c(-c2cc3ccccc3s2)cc1/C=C/C(=O)c1ccc(C(N)=O)cc1,240.5
COc1cc(OCCCN2CCOCC2)c(/C=C/C(=O)c2ccc(C(N)=O)cc2)cc1-c1cccs1,82
COc1cc(OC)c(-c2cc3ccccc3s2)cc1/C=C/C(=O)c1ccc(C(=O)NC(C)=O)cc1,228.5
COc1cc(OC)c(-c2cc3ccccc3s2)cc1/C=C/C(=O)c1ccc(C(=O)NC(=O)C(C)C)cc1,208.5
COc1cc(OC(C)(C)C(=O)O)c(-c2cccs2)cc1/C=C/C(=O)c1ccc(NS(C)(=O)=O)cc1,182
COc1cc(OC)c(-c2cc3ccccc3s2)cc1/C=C/C(=O)c1ccc(Nc2c(N)c(=O)c2=O)cc1,260
COc1cc(OC)c(-c2cccnc2)cc1/C=C/C(=O)c1ccc(S(N)(=O)=O)cc1,254
COc1cc(OCC(CO)CO)c(-c2cccs2)cc1/C=C/C(=O)c1ccc(S(N)(=O)=O)cc1,191.5
COc1cc(OC)c(-c2nncn2CC(C)C)cc1/C=C/C(=O)c1ccc(S(N)(=O)=O)cc1,240
COc1cc(OC)c(-c2c[nH]c(C3CC3)n2)cc1/C=C/C(=O)c1ccc(S(N)(=O)=O)cc1,158
COc1cc(OC)c(-c2nc3cccnc3[nH]2)cc1/C=C/C(=O)c1ccc(S(N)(=O)=O)cc1,260
COc1cc(OCc2ccccn2)c(C=O)cc1-c1cccs1,93.5
COc1cc(OCc2ccccn2)c(/C=C/C(=O)c2ccc(S(N)(=O)=O)cc2)cc1-c1cccs1,188.5
COc1cc(OCn2nnc3ccccc32)c(C=O)cc1-c1cccs1,137.5
COc1cc(OC)c(-c2cc3ccccc3n2C)cc1/C=C/C(=O)c1ccc(C(=O)O)cc1,158.5
COc1cc(OC)c(-c2cc3ccccc3n2C)cc1/C=C/C(=O)c1ccc(S(N)(=O)=O)cc1,149
COC(=O)c1ccc(C(=O)/C=C/c2cc(-c3cc4ccccc4s3)c(OC)cc2OC)cc1,150
COc1cc(Oc2cccc(C)n2)c(/C=C/C(=O)c2ccc(S(N)(=O)=O)cc2)cc1-c1cccs1,164.5
COc1cc(OC)c(C=O)cc1I,171
CN(C(=O)OC(C)(C)C)[C@@H](Cc1ccc(O)cc1)C(=O)N1CCN(c2ccc(Cl)c(Cl)c2)CC1,77.5
Cc1cccc(N2CCN(C(=O)[C@H](Cc3ccc(OS(=O)(=O)c4nccc5ccccc45)cc3)N(C)C(=O)OC(C)(C)C)CC2)c1C,86
CN[C@H]1CCN(c2c(F)cc3c(=O)n(NC)c(=O)n(C4CC4)c3c2Cl)C1,78
CCn1c(=O)n(N(Cc2ccccc2)Cc2ccccc2)c(=O)c2cc(F)c(F)cc21,134
CSc1nc2c(cc1F)c(=O)[nH]c(=O)n2C1CC1,221
Nn1c(=O)c2cc(F)c(Cl)nc2n(C2CC2)c1=O,193
O=C(NC(=O)c1cc(F)c(Cl)nc1Cl)NC1CC1,172
COc1c(N2CC[C@H]([C@@H](C)NC(=O)OC(C)(C)C)C2)c(F)cc2c(=O)n(N)c(=O)n(C3CC3)c12,97
Cc1c(N2CC[C@H]([C@@H](C)NC(=O)OC(C)(C)C)C2)c(F)cc2c(=O)n(N)c(=O)n(C3CC3)c12,85
C[C@H](NC(=O)OC(C)(C)C)[C@@H]1CCN(c2nc3c(cc2F)c(=O)n(N)c(=O)n3C2CC2)C1,176
COC(=O)c1cc(F)c(F)c2ccc(C)nc12,100
CCOC(=O)c1cc(F)c(SC)nc1NC1CC1,68
CCCCCCCCOc1ccc(-c2nnc(-c3cc(Cl)ccc3Cl)o2)cc1,86
O=C(NNC(=O)c1c(F)c(F)c(F)c(F)c1F)c1cc(Cl)ccc1Cl,229.5
COc1ccc2[nH]c(/C=C/C(=O)OCc3ccccc3)cc2c1,156
COc1ccc2[nH]c3cc(C(=O)OCc4ccccc4)c4c(c3c2c1)C(=O)NC4=O,245
COc1ccc2[nH]c3cc(C(=O)O)c4c(c3c2c1)C(=O)NC4=O,300
COc1ccc2[nH]c3cc(N)c4c(c3c2c1)C(=O)NC4=O,343.5
O=C1NC(=O)c2c1c(I)cc1[nH]c3ccc(O)cc3c21,350
Nc1cccc(-c2cc3[nH]c4ccc(O)cc4c3c3c2C(=O)NC3=O)c1,281.5
Nc1ccc(-c2cc3[nH]c4ccc(O)cc4c3c3c2C(=O)NC3=O)cc1,257
O=C1NC(=O)c2c1c(-c1cccc(Cl)c1Cl)cc1[nH]c3ccc(O)cc3c21,234
COc1ccccc1-c1cc2[nH]c3ccc(O)cc3c2c2c1C(=O)NC2=O,216
O=C1NC(=O)c2c1c(-c1ccc(CO)cc1)cc1[nH]c3ccc(O)cc3c21,268.5
O=C1NC(=O)c2c1c(-c1c(O)cccc1Cl)cc1[nH]c3ccc(O)cc3c21,231.5
COc1ccc2c(c1)c1c3c(c(-c4ccccc4Cl)cc1n2CCCO)C(=O)NC3=O,229
COc1ccc2c(c1)c1c3c(c(-c4ccccc4Cl)cc1n2CCO)C(=O)NC3=O,256
O=C1NC(=O)c2c1c(-c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)cc1[nH]c3ccc(O)cc3c21,330
COc1ccc2c(c1)c1c3c(c(-c4ccccc4OC)cc1n2CCCO)C(=O)NC3=O,224
COc1ccc2c(c1)c1c3c(c(-c4c(Cl)cccc4OC)cc1n2CCCO)C(=O)NC3=O,225.5
COc1ccc2c(c1)c1c3c(c(-c4c(Cl)cccc4OC)cc1n2CCO)C(=O)NC3=O,266
COc1cccc(Cl)c1-c1cc2c(c3c1C(=O)NC3=O)c1cc(O)ccc1n2CCN1CCOCC1,185
COc1ccc2[nH]c3cc(-c4cc([N+](=O)[O-])ccc4OC)c4c(c3c2c1)C(=O)NC4=O,303
O=C1NC(=O)c2c1c(-c1cc([N+](=O)[O-])ccc1O)cc1[nH]c3ccc(O)cc3c21,330
COc1ccc2c(c1)c1c3c(c(-c4ccccc4)cc1n2CCO)C(=O)NC3=O,263
COc1ccc2c(c1)c1c3c(c(-c4ccccc4)cc1n2CCCO)C(=O)NC3=O,242
COc1ccc2c(c1)c1c3c(c(-c4ccccc4)cc1n2CCCCCCO)C(=O)NC3=O,171.5
COc1ccc2c(c1)c1c3c(c(-c4c(Cl)cccc4Cl)cc1n2CCO)C(=O)NC3=O,230
O=C1NC(=O)c2c1c(-c1c(Cl)cccc1Cl)cc1c2c2cc(O)ccc2n1CCO,255.5
COc1ccc2c(c1)cc(/C=C/c1ccccc1Cl)n2CCC#N,137
COc1ccc2c(c1)c1c3c(c(-c4ccccc4Cl)cc1n2CCC#N)C(=O)NC3=O,287.5
N#CCCn1c2ccc(O)cc2c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O,334
COC(=O)CCn1c2ccc(O)cc2c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O,219
COc1ccc2[nH]c3cc(-c4ccccc4-c4ccccc4)c4c(c3c2c1)C(=O)NC4=O,221.5
COc1ccc2[nH]c3cc(-c4ccccc4C#N)c4c(c3c2c1)C(=O)NC4=O,349
COc1ccc2[nH]c3cc(-c4cccc([N+](=O)[O-])c4)c4c(c3c2c1)C(=O)NC4=O,340
O=C1NC(=O)c2c1c(-c1ccccc1)cc1c2c2cc(O)ccc2n1CCCBr,281
CS(=O)(=O)OCCn1c2ccc(O)cc2c2c3c(c(-c4ccccc4)cc21)C(=O)NC3=O,273.5
O=C1NC(=O)c2c1c(-c1ccccc1)cc1c2c2cc(O)ccc2n1CCCCCCBr,215
COc1cccc(Cl)c1-c1cc2c(c3c1C(=O)NC3=O)c1cc(O)ccc1n2CCCBr,287
CS(=O)(=O)OCCn1c2ccc(O)cc2c2c3c(c(-c4c(Cl)cccc4Cl)cc21)C(=O)NC3=O,257.5
O=C1NC(=O)c2c1c(-c1c(Cl)cccc1Cl)cc1c2c2cc(O)ccc2n1CCCBr,274.5
CN(C)CCCn1c2ccc(O)cc2c2c3c(c(-c4ccccc4)cc21)C(=O)NC3=O,187
CN(C)CCn1c2ccc(O)cc2c2c3c(c(-c4ccccc4)cc21)C(=O)NC3=O,284.5
O=C1NC(=O)c2c1c(-c1ccccc1)cc1c2c2cc(O)ccc2n1CCCN1CCOCC1,253.5
O=C1NC(=O)c2c1c(-c1ccccc1)cc1c2c2cc(O)ccc2n1CCN1CCOCC1,261
O=C1NC(=O)c2c1c(-c1ccccc1)cc1c2c2cc(O)ccc2n1CCCn1ccnc1,310
O=C1NC(=O)c2c1c(-c1ccccc1)cc1c2c2cc(O)ccc2n1CCn1ccnc1,345
CNCCCn1c2ccc(O)cc2c2c3c(c(-c4ccccc4)cc21)C(=O)NC3=O,266.5
O=C1NC(=O)c2c1c(-c1ccccc1)cc1c2c2cc(O)ccc2n1CCCN1CCNCC1,180.5
COc1cccc(Cl)c1-c1cc2c(c3c1C(=O)NC3=O)c1cc(O)ccc1n2CCCN1C[C@H](C)N[C@H](C)C1,200.5
O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1c2c2cc(O)ccc2n1CCSc1ccccc1,263
O=C(O)c1ccccc1NCCCn1c2ccc(O)cc2c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O,262
C[C@H]1CN(CCCn2c3ccc(O)cc3c3c4c(c(-c5ccccc5Cl)cc32)C(=O)NC4=O)C[C@@H](C)N1,168.5
C[C@H]1CN(CCCn2c3ccc(O)cc3c3c4c(c(-c5c(Cl)cccc5Cl)cc32)C(=O)NC4=O)C[C@@H](C)N1,162.5
O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1c2c2cc(O)ccc2n1CCCSc1ccccc1,230
COCCCn1c2ccc(O)cc2c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O,261
COc1ccc2c(c1)c1c3c(c(-c4c(Cl)cccc4Cl)cc1n2CCC(=O)O)C(=O)NC3=O,206
COc1ccc2c(c1)c1c3c(c(-c4ccccc4)cc1n2CCC(N)=O)C(=O)NC3=O,268
COc1ccc2c(c1)c1c3c(c(-c4c(Cl)cccc4Cl)cc1n2CCC(N)=O)C(=O)NC3=O,262.5
NC(=O)CCn1c2ccc(O)cc2c2c3c(c(-c4c(Cl)cccc4Cl)cc21)C(=O)NC3=O,328
COc1ccc2c(c1)c1c3c(c(-c4ccccc4Cl)cc1n2CCC(=O)NS(C)(=O)=O)C(=O)NC3=O,294
O=C(CCn1c2ccc(O)cc2c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O)NS(=O)(=O)c1ccccc1,292
COc1ccc2c(c1)c1c3c(c(-c4ccccc4Cl)cc1n2CCC(=O)NS(=O)(=O)CCN(C)C)C(=O)NC3=O,210.5
CS(=O)(=O)NC(=O)CCn1c2ccc(O)cc2c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O,293
CN(C)CCS(=O)(=O)NC(=O)CCn1c2ccc(O)cc2c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O,231
COc1ccc2c(c1)c1c3c(c(-c4ccccc4Cl)cc1n2CCC(=O)O)C(=O)NC3=O,277
O=C(O)CCn1c2ccc(O)cc2c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O,286
COc1ccc2c(c1)c1c3c(c(-c4ccccc4Cl)cc1n2CCC(N)=O)C(=O)NC3=O,284.5
NC(=O)CCn1c2ccc(O)cc2c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O,320.5
COc1cc2cc(/C=C/c3ccccc3)[nH]c2cc1OCc1ccccc1,142.5
COc1cc2c3c4c(c(-c5ccccc5Cl)cc3n(C)c2cc1OCc1ccccc1)C(=O)NC4=O,283.5
COc1cc2c(cc1OCc1ccccc1)[nH]c1cc(-c3ccccc3Cl)c3c(c12)C(=O)NC3=O,262
COc1cc2c(cc1O)[nH]c1cc(-c3ccccc3Cl)c3c(c12)C(=O)NC3=O,195
O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1c2c2cc(O)ccc2n1CCCc1nnn[nH]1,270.5
O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1c2c2cc(O)ccc2n1CCS(=O)(=O)c1ncn[nH]1,302.5
COc1ccc(CN2C(=O)c3c(-c4ccccc4Cl)cc4[nH]c5ccc(OC)cc5c4c3C2=O)c(OC)c1,225
C=CCn1c2ccc(OC)cc2c2c3c(c(-c4ccccc4Cl)cc21)C(=O)N(Cc1ccc(OC)cc1OC)C3=O,172
C=CCCn1c2ccc(OC)cc2c2c3c(c(-c4ccccc4Cl)cc21)C(=O)N(Cc1ccc(OC)cc1OC)C3=O,162.5
COc1cc2c(cc1OS(=O)(=O)C(F)(F)F)[nH]c1cc(-c3ccccc3Cl)c3c(c12)C(=O)NC3=O,250
COc1cc2c(cc1/C=C/CCO)[nH]c1cc(-c3ccccc3Cl)c3c(c12)C(=O)NC3=O,273
COc1cc2c(cc1CCCCN(C)C)[nH]c1cc(-c3ccccc3Cl)c3c(c12)C(=O)NC3=O,163
COc1cc2c(cc1CCCCN1CCCC1)[nH]c1cc(-c3ccccc3Cl)c3c(c12)C(=O)NC3=O,175.5
COCCn1c2cc(CCO)c(OC)cc2c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O,272
COc1cc2c3c4c(c(-c5ccccc5)cc3n(C)c2cc1OS(=O)(=O)C(F)(F)F)C(=O)NC4=O,245
COc1cc2c3c4c(c(-c5ccccc5)cc3n(C)c2cc1CCCO)C(=O)NC4=O,107.5
COCCn1c2cc(OCCCO)c(OC)cc2c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O,254
O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1c2c2cc(O)c(OCCCN3CCOCC3)cc2n1CCO,254
O=C1NC(=O)c2c1c(-c1ccccc1)cc1oc3ccc(O)cc3c21,289
O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1oc3ccc(O)cc3c21,142.5
O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1sc3ccc(O)cc3c21,312
O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1oc3cc(OS(=O)(=O)C(F)(F)F)c(O)cc3c21,238.5
CCc1cc2oc3cc(-c4ccccc4Cl)c4c(c3c2cc1OC)C(=O)NC4=O,254.5
CCc1cc2oc3cc(-c4ccccc4Cl)c4c(c3c2cc1O)C(=O)NC4=O,266.5
COc1cc2c(cc1/C=C/CCO)oc1cc(-c3ccccc3Cl)c3c(c12)C(=O)NC3=O,248.5
COc1cc2c(cc1CCCCO)oc1cc(-c3ccccc3Cl)c3c(c12)C(=O)NC3=O,160
